1,342,1624,752,1637,751,1682,341,1669, Cám on quý khách. Hẹn gặp lạil,OTHER
2,807,1592,919,1597,917,1631,805,1626, 106,000,OTHER
3,182,1579,266,1578,267,1612,183,1613, Trà lại,OTHER
4,802,1548,918,1553,917,1587,801,1583, 200,000,OTHER
5,181,1535,380,1541,379,1573,179,1567, Tiền khách đưa,OTHER
6,820,1507,919,1512,916,1546,817,1541, 94,000,TOTAL_COST
7,177,1497,377,1495,378,1527,178,1529, Khách phải trả,TOTAL_COST
8,177,1454,314,1452,314,1486,177,1488, Chiết khấu,OTHER
9,821,1417,921,1423,919,1459,818,1453, 94,000,OTHER
10,173,1406,374,1410,374,1448,173,1444, Cộng tiền hàng,OTHER
11,827,1356,920,1360,918,1394,825,1390, 14,000,OTHER
12,481,1343,566,1342,566,1377,481,1378, 14,000,OTHER
13,167,1302,604,1293,605,1325,169,1334, Kẹo bạc hà Fresh Barley gói 150g,OTHER
14,840,1233,918,1237,917,1273,839,1269, 9,000,OTHER
15,483,1226,556,1226,557,1260,484,1260, 9,000,OTHER
16,163,1183,402,1178,402,1212,163,1217, LATTE đào 345ml,OTHER
17,826,1111,917,1115,915,1151,824,1147, 13,000,OTHER
18,476,1109,563,1108,563,1142,476,1144, 13,000,OTHER
19,159,1067,475,1058,476,1090,160,1099, IMUSE SỮA CHUA CHANH,OTHER
20,825,991,916,990,916,1024,825,1025, 18,000,OTHER
21,475,992,562,991,562,1025,475,1026, 18,000,OTHER
22,160,947,476,944,476,977,160,980, XX Ponnie heo gói 175g,OTHER
23,821,869,914,868,915,902,822,903, 40,000,OTHER
24,475,872,550,871,551,906,476,907, 8,000,OTHER
25,159,828,343,826,343,858,159,860, Handy tôm 24,OTHER
26,453,757,568,755,568,789,453,791, Đơn giá,OTHER
27,752,749,914,745,915,779,753,783, Thành tiền,OTHER
28,151,682,256,681,256,715,151,716, Địa chì:,OTHER
29,150,637,461,634,462,666,151,669, Điện thoại: 0858501057,OTHER
30,144,587,577,576,578,614,145,625, Khách hàng: cô hạnh bà khu,OTHER
31,133,450,340,445,341,479,134,484, Số: SONO5740,OTHER
32,656,432,917,420,918,458,657,470, Ngày: 15-08-2020,TIMESTAMP
33,354,375,675,361,677,404,356,419, HỎA ĐƠN BẤN HÀNG,OTHER
34,430,258,600,256,600,290,430,292, 0945984733,OTHER
35,373,161,657,157,657,196,373,200, Phúc Anh Minimart,SELLER
