1,132,818,561,831,560,852,132,839, Hotline: 02471066866 Website: Vinmart.com,OTHER
2,185,792,507,802,507,825,184,815, CÁM DN QUÝ KHÁCH VÀ HỆN GẶP LẠI,OTHER
3,133,740,570,750,569,775,133,766, Tax invoice will be issued within same day,OTHER
4,208,717,483,721,483,744,207,739, Chỉ xuất hóa đơn trong ngày,OTHER
5,217,641,482,641,482,662,217,662, (Giá đã bao gồm thuế gtgt),OTHER
6,137,614,261,615,261,637,137,636, TIẾN TRÃ LẠI,OTHER
7,504,595,568,595,568,614,504,614, 17.664,OTHER
8,146,589,231,590,231,612,146,611, TIỀN MẶT,OTHER
9,504,569,567,569,567,589,504,589, 17.664,OTHER
10,139,563,281,564,281,587,139,586, TIẾN KHÁCH TRẢ,OTHER
11,140,539,302,540,302,561,140,560, TỔNG TIẾN Ã GIẢM,OTHER
12,504,518,568,518,567,537,503,537, 17.664,TOTAL_COST
13,142,513,353,514,352,535,141,534, TỔNG TIẾN PHẢI T. TOÁN,TOTAL_COST
14,140,467,273,468,273,486,140,485, 2652377005522,OTHER
15,503,467,568,467,568,489,503,489, 17.664,OTHER
16,332,467,395,467,395,486,332,486, 17.664,OTHER
17,140,414,557,417,557,439,140,436, Cả chua đỏ DL L1 Vineco 32.000/K52,OTHER
18,141,390,226,391,226,414,141,413, Mặt hàng,OTHER
19,321,390,385,390,385,414,321,414, ơn giá,OTHER
20,492,388,558,389,558,412,492,411, T. Tiển,OTHER
21,142,341,222,342,222,362,142,361, Quầy:001,OTHER
22,432,345,564,342,564,360,432,363, NVBH:09020497,OTHER
23,142,316,394,318,394,339,142,337, Ngày bán: 15/08/2020 10:44,TIMESTAMP
24,450,319,556,316,556,335,451,337, H:00133770,OTHER
25,274,294,424,294,424,312,274,312, HÓA ƠN BÁN HĂNG,OTHER
26,353,247,479,242,480,263,354,268, 024.71066668-43581,OTHER
27,152,217,276,218,276,244,152,243, InCommerced,SELLER
28,337,219,497,214,498,237,337,241, TP. Cẩm Phả, Quảng Ninh,ADDRESS
29,327,191,513,189,513,211,326,213, Só 500 Trần Phú, P. Cầm Thủy,ADDRESS
30,348,164,491,160,492,182,348,187, VM TANH 690 Trần Phú,ADDRESS
