1,207,590,207,605,169,604,169,589,,OTHER
2,205,798,205,813,143,812,143,797, Tiền mặt,OTHER
3,232,636,232,654,166,653,166,635, matcha,OTHER
4,244,614,244,629,167,629,166,614, Sữa chua,OTHER
5,259,260,260,279,155,279,155,260, 104 Trần Phú,OTHER
6,254,828,254,850,140,851,139,830, Trá lại khách,OTHER
7,269,501,269,519,197,518,197,500, Tên món,OTHER
8,269,566,269,581,164,579,164,564, châu đường,OTHER
9,272,716,272,735,160,735,161,717, Châu Cô Thỏ,OTHER
10,278,693,279,711,163,715,162,697, sửa chua trân,OTHER
11,281,663,280,682,161,682,162,662, Sữa chua đào,OTHER
12,283,542,282,561,166,562,165,544, Sữa chua tiân,OTHER
13,312,457,312,475,136,475,136,456, Thu ngân: thu ngan 1041p,OTHER
14,320,758,321,783,139,785,138,760, Tổng thanh toán,TOTAL_COST
15,373,232,373,248,321,247,321,231,,SELLER
16,392,426,392,444,135,446,134,428, Ngày: 10/08/2020 (1005 CH - 10:05 CH),OTHER
17,394,366,394,385,302,387,301,369, (MANG VỀ),OTHER
18,405,397,405,417,284,418,284,399, Số: 2003000984,OTHER
19,419,258,419,277,269,279,268,260, phường Cấm Tây,OTHER
20,421,281,420,300,273,301,274,281, Phả - Quảng Ninh,ADDRESS
21,428,301,429,322,267,326,266,305, Hotline: 0963133818,OTHER
22,426,560,426,579,370,578,370,559, 30.000,OTHER
23,427,616,427,635,372,637,371,617, 25.000,OTHER
24,426,660,425,676,372,675,373,659, 35.000,OTHER
25,427,700,427,720,374,719,374,699, 25.000,OTHER
26,438,890,439,913,266,912,266,889, Trân trọng cảm ơn',OTHER
27,461,331,462,353,231,356,231,334, HÓA ĐƠN THANH TOÁN,OTHER
28,503,940,503,963,226,960,226,937, CUKCUK - MỘT SẢN PHẤM CỦA MISA,OTHER
29,519,529,519,536,502,536,502,529,,OTHER
30,529,194,531,220,162,228,162,203, SCTC CÔ THỎ 104 TRẦN PHÚ - CẨM,SELLER
31,541,251,543,273,413,279,412,257, Thành phố Cấm,OTHER
32,554,557,554,576,498,575,498,556, 30.000,OTHER
33,555,616,555,635,499,634,499,615, 25.000,OTHER
34,558,656,557,679,499,678,500,655, 35.000,OTHER
35,558,700,558,719,503,718,503,699, 25.000,OTHER
36,565,752,565,779,455,777,455,750, 115.000d,TOTAL_COST
37,565,793,564,812,494,811,495,792, 200.000d,OTHER
38,567,831,567,850,494,849,494,830, 85.000d,OTHER
