1,46,962,243,962,243,980,46,980, Chụp băng Galaxy M21,OTHER
2,45,933,298,933,298,956,45,956, Samsung Triple Camera,OTHER
3,51,903,107,903,107,922,51,922,,OTHER
4,125,541,384,544,385,570,126,566, XIN CẢM ƠN QUÍ KHÁCHI,OTHER
5,379,513,462,513,462,531,379,531, 342,500d,TOTAL_COST
6,69,509,229,512,228,534,69,531, Tổng số thanh toán:,TOTAL_COST
7,69,476,240,482,240,505,68,499, Chiết khấu bán hàng:,OTHER
8,377,454,462,451,463,473,377,476, 342.500d,OTHER
9,68,449,161,454,160,476,67,471, Tổng cộng:,OTHER
10,291,429,337,429,337,449,291,449, 6.000,OTHER
11,404,428,462,427,463,447,405,448, 6.000đ,OTHER
12,70,425,201,428,201,449,70,447, Bút TL đôremon,OTHER
13,290,403,337,403,337,423,290,423, 3.500,OTHER
14,404,401,465,401,465,423,404,423, 3.5000,OTHER
15,73,403,212,403,212,421,73,421, Bút gel 027 Thiên,OTHER
16,290,378,337,378,337,397,290,397, 6.000,OTHER
17,404,376,463,374,464,395,405,396, 6.000đ,OTHER
18,74,376,184,376,184,395,74,395, Chỉ Gốc E609,OTHER
19,279,350,338,350,338,372,279,372, 12.000,OTHER
20,74,352,169,352,169,370,74,370, Gọt chì 005,OTHER
21,393,350,464,347,465,370,394,373, 12.000đ,OTHER
22,267,323,337,326,337,348,267,345, 315.000,OTHER
23,382,325,462,321,464,343,384,347, 315.0000,OTHER
24,71,322,174,326,174,348,72,344, Máy tính deli,OTHER
25,81,291,154,296,152,318,80,313, Tên hàng,OTHER
26,333,295,461,290,462,317,334,321,,OTHER
27,84,267,335,269,334,290,83,288, Thời gian:21:39:07 - 14/08/2020,TIMESTAMP
28,84,241,361,244,361,267,83,263, ĐT 0333363328 - Fax 0333863328,OTHER
29,86,217,239,221,239,240,86,237, Nhân viên thu ngân,OTHER
30,85,189,385,190,385,210,85,209, Đó: 212 Đường Trần Phú-Cẩm Phản,ADDRESS
31,147,163,401,162,401,185,147,186, NHÀ SÁCH GD-TC CẤM PHẢN,SELLER
