1,25,971,188,973,188,991,25,989, Chụp băng Galaxy M21,OTHER
2,26,947,234,950,233,972,25,969, Samsung Triple Camera,OTHER
3,28,923,78,924,78,943,28,942,,OTHER
4,188,627,261,626,260,642,188,643, VELCOME 10 VIMAN,OTHER
5,179,582,274,579,275,594,179,597, NGÀY HẾT HAI: 2022,OTHER
6,189,566,258,564,258,580,190,582,,OTHER
7,178,537,274,534,274,549,178,551,,OTHER
8,190,520,259,520,258,535,189,535, SERIAL: ZZANG,OTHER
9,135,491,174,492,174,507,135,506,,TOTAL_COST
10,247,492,317,493,317,504,247,503, 40.000 Đ,TOTAL_COST
11,132,460,172,463,171,478,131,475,,OTHER
12,239,447,314,446,315,460,239,462, 1300/220 17:00,TIMESTAMP
13,134,435,175,436,175,448,134,447, THANH TOÁN:,OTHER
14,281,431,315,432,315,448,281,447, TẠI QUÁY,OTHER
15,132,404,166,404,165,420,131,420,,OTHER
16,276,402,314,401,314,417,277,418,,OTHER
17,132,389,168,389,168,405,132,405,,OTHER
18,132,375,167,375,167,391,132,391, SẢN PHẦN:,OTHER
19,278,374,313,375,313,390,278,389,,OTHER
20,145,347,297,346,297,365,145,365, BIỂN NHÂN THANH TOÁN,OTHER
21,138,332,297,333,297,351,138,350, MỖ GD: 21938546001103,OTHER
22,132,293,179,294,178,309,131,308,,OTHER
23,263,294,309,291,309,306,263,309,,OTHER
24,133,282,165,282,165,293,133,293,,ADDRESS
25,214,281,309,278,310,292,215,294,,ADDRESS
26,133,264,173,267,172,282,132,279,,SELLER
27,280,264,307,265,307,278,280,277,,OTHER
28,170,231,261,226,263,261,172,265,,OTHER
