1,331,933,582,936,581,956,331,952,,OTHER
2,364,878,542,882,542,900,364,896, Xin cám ơn quý khách hàng,OTHER
3,394,856,516,858,515,876,394,874, Thu ngân: NGOHA2,OTHER
4,276,827,613,831,613,852,276,849, SỐ GD: 000AD2212008000706 Ngày: 10/08/2020-09:,TIMESTAMP
5,293,800,394,799,394,817,292,818, Tiến trả lại VND:,OTHER
6,563,803,615,804,614,820,562,819, 114,300,OTHER
7,289,776,387,776,388,794,290,794, Tiến khách trả:,OTHER
8,560,778,615,779,615,798,560,797, 200,000,OTHER
9,288,752,437,753,436,771,288,770, Tổng tiền (đã gồm VAT):,OTHER
10,567,752,614,753,613,772,567,771, 85,700,OTHER
11,288,724,444,723,444,741,288,742, Tổng cộng (đã gồm VAT):,TOTAL_COST
12,567,724,612,725,611,741,566,740, 85,700,TOTAL_COST
13,367,704,402,705,402,721,367,720, 4.00,OTHER
14,288,701,345,702,345,722,288,721, Tổng số,OTHER
15,294,677,345,678,345,694,294,693, Giá bán:,OTHER
16,473,677,520,675,521,694,475,696, 13,000,OTHER
17,560,677,608,675,609,694,561,696, 26,000,OTHER
18,292,655,371,654,370,672,292,673, Giá đăng ký:,OTHER
19,476,654,522,655,521,674,475,673, 16,100,OTHER
20,295,633,534,633,535,652,295,651, Vỉ lót bếp ga vuông4 tròn 3801 4401 NT,OTHER
21,295,614,394,612,395,628,295,630, 6957959600413,OTHER
22,472,591,516,590,516,607,472,608, 24,500,OTHER
23,558,590,606,589,606,609,558,609, 24,500,OTHER
24,297,571,464,571,465,589,297,590, Vỉ chắn bếp ga 51x88cm NT,OTHER
25,295,550,389,549,389,568,295,568, 291186470000,OTHER
26,401,532,428,533,428,544,401,543,,OTHER
27,472,529,515,530,515,546,472,545, 35,200,OTHER
28,557,529,602,526,603,543,559,546, 35,200,OTHER
29,297,511,539,508,540,526,297,529, Gel tẩy rửa bổn cầu và nhà tắm Vim tr T2,OTHER
30,299,490,394,490,394,505,299,505, 8934868139447,OTHER
31,303,471,380,473,380,488,303,486,,OTHER
32,374,471,415,472,415,487,374,486,,OTHER
33,436,474,452,474,452,482,436,482,,OTHER
34,410,471,438,472,438,485,410,484, ĐVT,OTHER
35,458,470,509,468,509,484,458,486, Đơn giá,OTHER
36,521,468,592,466,592,481,522,483, Thành tiển,OTHER
37,396,450,504,447,504,464,396,467, MST: 5700662791,OTHER
38,365,422,537,419,537,440,366,443, HÓA ĐƠN BÁN HÀNG,OTHER
39,332,392,572,388,571,406,333,410, Giờ làm việc: 7:30 - 22200 hàng ngày,OTHER
40,307,374,603,369,604,387,307,392, Tel: 0203.3731199. Websile: wwwsienthittp.vn,OTHER
41,360,356,544,350,544,368,361,374, Số 5 Cẩm Tây - Cẩm Phá - QN,ADDRESS
42,331,334,574,327,575,345,331,352, SIEU THI BACH HOA TONG HOP,SELLER
