1,112,1006,275,990,277,1008,113,1024, Chụp bang Galaxy M21,OTHER
2,112,985,318,966,320,985,113,1004, Samsung Triple Camera,OTHER
3,112,959,159,955,161,971,114,975,,OTHER
4,294,780,373,776,374,794,295,799, VELCOME 10 VINTRAT,OTHER
5,355,746,435,741,437,756,357,761, .620.000 Đ,OTHER
6,237,756,281,752,282,767,238,771,,OTHER
7,400,727,434,724,435,740,401,743,,OTHER
8,236,739,301,733,302,748,238,754,,OTHER
9,350,687,430,682,431,698,352,703, .620.000 Đ,TOTAL_COST
10,232,681,299,675,300,690,233,696,,OTHER
11,388,628,426,624,427,640,389,644, 20.000 i,OTHER
12,279,638,347,632,348,646,281,653,,OTHER
13,225,643,272,638,274,653,226,657, 21:16 CUBE,OTHER
14,387,612,425,608,427,624,388,628, 20.000,OTHER
15,280,621,346,616,347,631,281,636,,OTHER
16,224,626,272,622,273,637,226,641, 21:11 CUN,OTHER
17,383,596,423,593,424,609,385,612, 100.000 D,OTHER
18,279,606,348,599,350,614,280,620, ORZIN VIETIEL 100,OTHER
19,214,608,271,606,272,622,214,624,,OTHER
20,278,592,331,587,332,599,279,603,,OTHER
21,385,580,422,577,423,593,386,596, 50.000 1,OTHER
22,211,591,271,589,271,608,212,610,,OTHER
23,276,575,338,569,339,584,277,590, 002275 GARENASO,OTHER
24,382,564,420,561,422,577,384,580, 50.000 D,OTHER
25,211,576,268,574,269,590,211,593, 20:19 COBE,OTHER
26,276,560,339,554,340,566,277,571,,OTHER
27,379,548,419,545,420,561,380,564, 100.000 D,OTHER
28,211,563,266,558,268,573,212,578,,OTHER
29,275,543,335,537,336,552,276,558,,OTHER
30,222,547,265,544,266,558,223,562,,OTHER
31,379,532,417,529,419,545,381,548, 60.000 D,OTHER
32,274,528,330,523,332,538,275,543,,OTHER
33,376,517,415,514,416,529,377,532, 100.000 D,OTHER
34,221,531,265,527,266,542,222,546, 16:50 COOE,OTHER
35,273,512,325,507,326,522,274,527,,OTHER
36,220,516,263,513,265,527,222,531,,OTHER
37,376,501,414,498,416,513,377,516, 30.000,OTHER
38,270,497,323,492,324,507,271,512, 1 ZEN ZING20,OTHER
39,204,502,262,497,263,512,205,517,,OTHER
40,376,485,413,482,414,498,378,501, 20.000,OTHER
41,266,480,329,476,330,492,267,495,,OTHER
42,374,470,411,467,412,482,375,485,,OTHER
43,203,483,261,482,261,498,204,499,,OTHER
44,216,470,273,464,274,479,217,485,,OTHER
45,367,455,409,451,411,467,369,471, ..20.000,OTHER
46,208,447,341,435,342,450,209,462, NGÀY: 12/08/2020,TIMESTAMP
47,238,420,380,408,382,423,239,435, THỐNG KÊ GIAO DỊCH,OTHER
48,260,397,353,389,355,404,261,412,,OTHER
49,208,356,250,352,251,367,209,371,,OTHER
50,355,341,398,337,399,352,357,356,,OTHER
51,206,341,238,338,240,353,207,356,,ADDRESS
52,293,331,398,318,400,335,296,348,,ADDRESS
53,206,323,249,322,249,337,206,338,,SELLER
54,362,308,396,305,397,320,364,323,,OTHER
