1,60,969,259,964,259,982,60,987, Chụp băng Galaxy M21,OTHER
2,60,942,312,937,312,959,60,964, Samsung Triple Camera,OTHER
3,61,911,121,910,122,930,62,931,,OTHER
4,142,775,491,760,492,779,142,793, Hotline: 02471066866 Website: Vinmart, Com,OTHER
5,185,751,447,740,448,758,187,769, CÁN ĐN QUÝ KHÁCH VÀ HỆN GẶP LẠI,OTHER
6,144,709,491,697,493,716,144,727, Tax invoice will be issued within same day,OTHER
7,202,682,425,677,425,696,203,701, Chỉ xuất hóa đơn trong ngày,OTHER
8,144,625,252,623,252,638,144,640, số tham chiếu,OTHER
9,349,621,483,618,483,632,349,635, 00515600100032461,OTHER
10,144,601,346,598,347,616,145,619, ngi m tích(1.000VND:1 điểm),OTHER
11,354,580,481,577,481,592,354,595, XXXXXXXXXXXXXXXX,OTHER
12,143,582,285,581,285,599,143,600, ID thể khách hàng,OTHER
13,209,543,414,539,415,557,210,561, (Giá đã bao gồm thuế gtgt),OTHER
14,429,520,479,519,479,534,429,535, 39.929,OTHER
15,145,520,244,521,244,541,144,539, TIẾN TRẢ LẠI,OTHER
16,421,499,479,498,479,516,421,517, 150.000,OTHER
17,153,503,221,502,221,520,153,521, TIẾN MẶT,OTHER
18,419,482,475,480,475,496,420,498, 110.071,OTHER
19,145,483,259,483,260,501,145,501, TIẾN KHÁCH TRẢ,OTHER
20,146,462,274,465,273,483,145,480, TỔNG TIẾN Ả GIẢM,OTHER
21,417,444,473,443,474,461,418,462, 110.071,OTHER
22,146,443,312,447,311,465,146,461, TỔNG TIẾN PHẢI T. TOÁN,TOTAL_COST
23,292,409,342,411,341,430,291,428, 11.900,OTHER
24,420,408,471,403,472,422,422,427, 11.900,OTHER
25,145,408,248,412,247,427,144,423, 8934804033891,OTHER
26,357,393,398,393,399,408,358,408, 100m1,OTHER
27,143,386,356,392,356,413,143,408, NESTEA KEM TUYẾT VỊ TRÀ SỮA,OTHER
28,291,376,338,375,338,391,291,392, 81.000,OTHER
29,419,372,468,371,468,387,419,388, 81.000,OTHER
30,145,370,248,375,247,390,144,385, 8934954008534,OTHER
31,144,350,415,354,414,377,143,373, VMHOME GIẤY VỆ SINH 1042 CUÔN 3 100,OTHER
32,291,341,335,340,336,356,292,357, 17.171,OTHER
33,417,337,464,336,465,352,418,353, 17.171,OTHER
34,146,332,247,339,246,357,145,350, 2652355004929,OTHER
35,144,313,302,321,301,343,142,334, 34.900/KG X 0,492,OTHER
36,406,286,453,285,454,301,407,302, T. Tiền,OTHER
37,279,285,328,287,328,307,279,305, dn giá,OTHER
38,147,276,210,284,209,302,145,294, Mặt hàng,OTHER
39,358,256,457,250,457,265,359,271, NVBH:09025437,OTHER
40,147,243,208,251,206,267,145,259, Quấy::001,OTHER
41,372,239,447,234,449,249,373,254, 01:00032461,OTHER
42,242,219,355,222,355,240,241,237, HÔA ƠN BÁN HĂNG,OTHER
43,301,189,392,191,391,209,300,208,,OTHER
44,273,174,416,171,417,189,274,192, P. Cảm Bình, TP. Căm Phú, Ginh,ADDRESS
45,297,158,394,157,394,172,297,173, Tô 7, Khu Minh Tiến A,ADDRESS
46,152,154,247,171,244,193,148,176, Vincommerce,SELLER
47,274,138,415,134,416,153,274,158, VINH ONH TÔ 7, KHU MINH TIẾN A,ADDRESS
