1,236,629,236,641,211,641,211,629, WBT,OTHER
2,237,650,237,662,211,662,211,650, VBT,OTHER
3,239,608,239,620,211,620,211,608, Xoá,OTHER
4,254,543,252,558,209,553,211,537,,OTHER
5,281,517,281,533,214,530,215,514, Tên hàng,OTHER
6,287,694,286,713,206,711,206,693, Tổng cộng:,OTHER
7,285,626,286,642,240,644,239,628, địa 9/1,OTHER
8,310,645,311,663,231,666,231,647, GDCD 9/1,OTHER
9,314,581,314,601,261,601,261,581, 97166,OTHER
10,328,670,329,688,210,689,209,671, VBT sinh 9/1 - SP,OTHER
11,339,742,339,764,207,762,207,741, Tổng số thanh toán:,TOTAL_COST
12,351,715,351,736,203,736,204,714, Chiết khấu bán hàng:,OTHER
13,353,451,353,466,221,465,221,450, Nhân viên thu ngân:,OTHER
14,410,516,410,531,340,530,340,515,,OTHER
15,428,670,429,686,381,686,380,670, 25.000,OTHER
16,428,603,428,619,380,619,380,603, 20.000,OTHER
17,429,647,429,663,380,663,380,647, 25.000,OTHER
18,429,625,429,641,380,641,380,625, 28.000,OTHER
19,428,583,428,595,390,595,390,583, 8.000,OTHER
20,429,559,429,575,380,575,380,559, 55.000,OTHER
21,431,536,432,555,367,555,366,536, 110.000,OTHER
22,450,470,450,488,220,489,220,471, ĐT 0333863328 - Fax 0333863328,OTHER
23,473,423,473,445,216,445,216,423, Đo: 212 Đường Trấn Phú-Cẩm Phả,ADDRESS
24,478,768,479,789,248,792,248,771, XIN CẢM ƠN QUÍ KHÁCHI,OTHER
25,481,400,482,421,267,422,266,401, NHÀ SÁCH GD-TC CẨM PHẢ,SELLER
26,531,512,531,530,424,531,424,513,,OTHER
27,533,645,533,663,475,664,475,646, 25.000đ,OTHER
28,533,623,533,642,475,643,475,624, 28.000đ,OTHER
29,533,602,533,620,475,621,475,603, 20.0000,OTHER
30,532,581,532,596,484,597,484,582, 8.000đ,OTHER
31,532,559,532,574,474,575,474,560, 55.0000,OTHER
32,531,538,532,552,464,553,463,539, 110.000đ,OTHER
33,535,690,535,708,464,709,464,691, 271.000đ,OTHER
34,533,669,534,684,477,685,476,670, 25.0000,OTHER
35,538,740,537,759,463,757,464,739, 271.000d,OTHER
