1,53,1201,298,1204,297,1227,53,1224, Chụp băng Galaxy M21,OTHER
2,52,1165,368,1170,368,1198,52,1193, Samsung Triple Camera,OTHER
3,61,1130,128,1130,128,1152,61,1152,,OTHER
4,163,776,471,770,470,797,162,803, XIN CẢM ƠN QUÍ KHÁCHI,OTHER
5,98,736,284,732,285,760,98,764, Tổng số thanh toán,TOTAL_COST
6,471,731,559,729,560,757,472,759, 76.000d,TOTAL_COST
7,98,701,298,703,298,726,98,724, Chiết khấu bán hàng;,OTHER
8,97,663,204,668,202,696,95,691, Tổng cộng:,OTHER
9,473,665,557,665,556,689,473,689, 76.000đ,OTHER
10,97,636,178,634,179,660,98,663, Cầu nhí,OTHER
11,342,637,412,634,413,657,343,659, 38.000,OTHER
12,480,635,557,636,557,658,480,657, 76.000d,OTHER
13,105,601,198,605,198,629,104,625, Tên hàng,OTHER
14,446,597,557,598,557,626,446,625, Thờnh tiên,OTHER
15,113,570,407,569,407,596,114,597, Thời gian:19:30:48 - 09/08/2020,TIMESTAMP
16,114,544,437,543,437,564,114,565, ĐT 0333363328 - Fax 0333863328,OTHER
17,116,513,298,515,298,538,116,536, Nhân viên thu ngân,OTHER
18,114,478,465,477,465,501,115,502, Đo: 212 Đường Trần Phú-Cẩm Phả,ADDRESS
19,186,447,482,445,481,471,185,473, NHÀ SÁCH GD-TC CẨM PHẢ,SELLER
