1,225,858,564,864,564,886,224,880, Xin cám ơn và hẹn gặp lại quý khách là,OTHER
2,335,829,467,831,467,856,335,855, Thu ngân: BH4,OTHER
3,182,792,625,800,624,825,182,817, SỐ GD: 000AB2212008003007 Ngày: 12/08/2020-14:57,TIMESTAMP
4,562,756,629,756,628,781,561,779, 23,000,OTHER
5,154,752,296,752,297,774,154,774, Tiền trả lại VND:,OTHER
6,554,720,629,722,628,746,552,744, 100,000,OTHER
7,163,716,304,715,304,738,163,738, Tiển khách trả:,OTHER
8,560,687,626,689,626,713,560,711, 77,000,TOTAL_COST
9,163,686,269,689,268,714,162,711, Tổng cộng:,TOTAL_COST
10,164,657,243,659,243,685,164,684, Tổng số:,OTHER
11,554,621,619,620,620,643,555,644, 27,000,OTHER
12,430,618,493,620,493,643,430,641, 27,000,OTHER
13,328,621,366,620,367,639,329,640, HOP,OTHER
14,176,592,503,590,502,611,175,613, 09974760211920 Bánh tipo túi 220g nt,OTHER
15,553,558,616,557,616,579,553,580, 50,000,OTHER
16,430,556,492,555,492,578,430,579, 25,000,OTHER
17,177,530,561,529,561,550,178,552, 291000710000 Bánh pháp Tràng Nth,OTHER
18,392,507,415,506,415,515,392,516,,OTHER
19,409,501,600,497,601,518,409,522, Đơn giá Thành tiển,OTHER
20,296,504,386,502,386,520,296,522, SL ĐVT,OTHER
21,186,501,305,506,303,525,186,519, Tên hàng,OTHER
22,280,466,519,464,519,489,279,492, HÓA ĐƠN BÁN HÀNG,OTHER
23,284,396,507,393,506,413,284,415, Chợ Sủi Phú Thị Gia Lâm,ADDRESS
24,307,363,487,359,488,380,308,384, MINIMARTANAN,SELLER
