1,84,981,283,971,283,992,85,1002, Chụp băng Galaxy M21,OTHER
2,84,955,335,944,336,967,85,978, Samsung Triple Camera,OTHER
3,87,924,143,921,144,940,88,943,,OTHER
4,111,740,446,740,446,759,111,758, Hot line: 02471066866 Website: Vinmart.comer in,OTHER
5,152,718,406,719,406,737,152,737, CÁM DN QUÝ KHÁCH VÀ HỆN GẶP LẠI,OTHER
6,113,678,453,678,452,696,113,696, Tax invoice will be issued within same day,OTHER
7,169,657,388,658,387,676,170,675, Chỉ xuất hóa đơn trong ngày,OTHER
8,179,597,386,598,386,616,179,615, (Giá đã bao gốm thuế gtgt),OTHER
9,393,578,453,578,453,597,393,598, 151.200,OTHER
10,116,577,214,577,214,597,116,596, TIẾN TRẢ LẠI,OTHER
11,392,558,452,558,452,577,392,577, 405.000,OTHER
12,123,557,191,558,190,577,123,576, TIẾN MẶT,OTHER
13,392,538,451,540,451,559,391,557, 253.800,OTHER
14,117,538,230,538,230,556,117,556, TIỀN KHÁCH TRÃ,OTHER
15,117,519,246,519,246,537,117,537, TỔNG TIẾN Ã GIẢM,OTHER
16,392,499,452,499,451,518,391,519, 253.800,TOTAL_COST
17,118,499,285,499,285,517,118,517, TỞNG TIẾN PHẢI T. TOÁN,TOTAL_COST
18,400,460,450,461,450,480,400,479, 14.000,OTHER
19,274,461,317,461,317,481,274,480, 7.000,OTHER
20,118,461,223,462,223,480,117,479, 8935049510673,OTHER
21,350,444,392,445,392,460,350,459, 390m 1,OTHER
22,118,443,358,443,358,462,118,461,,OTHER
23,391,423,449,423,449,442,391,441, 239.800,OTHER
24,259,426,316,425,316,441,259,442, 119.900,OTHER
25,118,425,223,425,223,440,118,440, 8936074790092,OTHER
26,119,402,354,403,354,423,119,422, Thiên vương Ba chỉ bò Mỹ 500gr,OTHER
27,393,388,442,385,442,401,393,404, T. Tiển,OTHER
28,257,385,310,385,310,404,257,404, ơn giá,OTHER
29,119,383,185,385,184,405,118,402, Mặt hàng,OTHER
30,344,347,449,347,450,365,344,365, NVBH:09024146,OTHER
31,120,350,184,347,184,365,120,368, Quẩy:001,OTHER
32,359,327,440,326,440,344,359,345, H:00064221,OTHER
33,120,328,317,327,317,345,120,346, Ngày bán: 13/08/2020 18:48,TIMESTAMP
34,220,307,341,309,340,327,220,325, HÓA DN BÁN HÀNG,OTHER
35,284,272,380,273,380,291,284,290, 02471066866-44301,OTHER
36,271,252,397,253,396,272,271,271, TP. Cầm Phả, Quảng Ninh,ADDRESS
37,123,247,225,248,225,275,123,274, VinCommerce,SELLER
38,260,230,407,232,407,252,260,249, Số 1060-1062 Đường Trần Phú,ADDRESS
39,263,211,405,211,406,229,262,229, VM4 QNH 1060-1062 Trần Phú,ADDRESS
