1,164,1019,360,993,362,1012,167,1038, Chụp băng Galaxy M21,OTHER
2,161,993,410,961,413,983,164,1015, Samsung Triple Camera,OTHER
3,164,962,216,955,218,971,166,978,,OTHER
4,367,770,477,754,480,771,370,787, (LIÊN GIAO KHÁCH HẰNG),OTHER
5,370,751,460,737,463,755,373,769, WELCOME TO VINMARI,OTHER
6,295,741,536,705,539,724,298,759, NGUY NẾU KHỦNG MẠP ĐƯỢC. LIÊN HỆ TỔNG ĐÀI NHÀ CUNG CẤP,OTHER
7,333,714,490,689,494,711,336,736, MÀ THỂ ĐÃ IN KHÔNG ĐƯỢC BÓI TRẢ.,OTHER
8,349,673,469,657,471,674,351,691, NGÀY HẾT HẠN: 2024/12/11,OTHER
9,349,654,461,637,464,655,351,672, SERIAL: 59550014608795,OTHER
10,313,640,481,614,484,631,316,658, 6293?7435?4636?00,OTHER
11,280,604,328,598,330,617,283,623,,TOTAL_COST
12,414,584,517,569,519,587,416,602,,TOTAL_COST
13,270,566,318,560,320,579,273,585, THU NGÂN:,OTHER
14,405,525,508,509,510,527,408,543, 14/08/220 20:57:25,TIMESTAMP
15,265,526,322,519,324,538,268,545, THẠNH TOÁN:,OTHER
16,459,497,504,490,508,509,463,518, TAI QUÁY,OTHER
17,258,488,301,483,303,502,261,508, SỐ TIẾN:,OTHER
18,452,459,501,453,503,472,455,478, 55.000 D,OTHER
19,256,469,302,460,306,481,259,489, SỐ LƯỢNG:,OTHER
20,267,408,466,379,469,396,270,426, BIÊN NHẬN THANH TOÁN,OTHER
21,257,390,330,381,333,400,259,409, MÃ GD: 2,OTHER
22,320,381,462,358,466,376,323,399, 2N213950001780,OTHER
23,240,336,289,330,291,346,242,352, Điện Thoal,OTHER
24,415,306,476,299,478,317,418,324,,OTHER
25,236,316,271,312,273,328,238,332, ĐỊA CHỈ,ADDRESS
26,345,298,471,277,475,297,348,317, DỰ ÂM NHU DÂN CƯ LÂM BIỂN,ADDRESS
27,234,298,287,291,289,308,236,314, TÊN ĐẠI LY:,SELLER
28,427,266,468,257,472,276,431,284,,SELLER
29,272,238,399,206,413,255,286,288,,OTHER
