1,242,794,525,797,526,819,242,816, CÁM ƠN QUÝ KHÁCH VÀ HỆN GẶP LẠI,OTHER
2,262,727,506,731,505,752,261,749, Chỉ xuất hóa đơn trong ngày,OTHER
3,421,663,579,666,579,684,421,681, 00515600100032748,OTHER
4,197,666,317,663,318,681,198,684, Số tham chiếu,OTHER
5,198,641,422,640,422,658,198,659, tiểm tích(1.000VND:1 điểm),OTHER
6,431,618,579,621,579,638,430,635,,OTHER
7,197,620,353,617,353,635,197,638, ID thẻ khách hàng,OTHER
8,272,572,503,573,502,592,271,591, (Giá đã bao gồm thuế gtgt),OTHER
9,198,550,310,551,310,570,198,570, TIẾN TRẢ LẠI,OTHER
10,528,528,580,530,578,549,526,548, 2.000,OTHER
11,206,530,256,529,256,549,206,550, Vinid,OTHER
12,528,506,580,508,580,527,528,525, 9.616,OTHER
13,206,506,282,506,282,525,206,525, TIẾN MẶT,OTHER
14,521,483,581,484,580,503,520,502, 11.616,OTHER
15,199,483,326,485,326,504,198,502, TIỀN KHÁCH TRẢ,OTHER
16,199,461,345,464,345,483,199,480, TỔNG TIẾN Ã GIẢM,OTHER
17,522,440,580,439,580,457,522,458, 11.616,TOTAL_COST
18,199,437,389,440,388,459,199,457, TỔNG TIỀN PHẢI T. TOÁN,TOTAL_COST
19,524,396,579,395,579,413,524,414, 11.616,OTHER
20,371,398,425,397,425,413,371,414, 11.616,OTHER
21,195,395,318,396,318,414,195,413, 2603113004842,OTHER
22,194,369,566,370,566,395,193,394, Rau muống 11 Vineco 24.000/KG X 0,484 KG,OTHER
23,512,348,571,347,572,367,513,368, T. Tiến,OTHER
24,359,351,415,350,416,370,360,371, ơn giá,OTHER
25,197,346,272,350,272,370,196,367, Mặt hàng,OTHER
26,459,308,576,305,577,320,460,323, NVBH:09025437,OTHER
27,195,304,271,306,271,324,195,322, Quầy:001,OTHER
28,477,284,570,282,570,297,477,299,,OTHER
29,195,279,425,283,424,305,194,301, Ngày bán: 14/08/2020 11:11,TIMESTAMP
30,315,259,451,261,452,280,316,279, HÓA ƠN BÁN HÀNG,OTHER
31,389,218,500,216,501,234,390,236, 02471086866-51581,OTHER
32,355,192,533,190,534,209,356,212, P. Cầm Bình, TP. Cầm Phà, QNH,ADDRESS
33,200,184,320,186,319,216,200,214, Vincommerce,OTHER
34,384,168,507,167,507,186,384,187, Tổ 7, Khu Minh Tiến A,ADDRESS
35,355,143,535,138,536,160,356,165, VIN4 QNH TỔ 7, KHU MINH TIẾN A,ADDRESS
