93,846,516,829,518,862,95,879
240,810,400,800,401,830,241,840
47,766,582,755,583,784,47,795
24,708,200,706,201,732,24,734
514,704,589,702,590,729,515,732
26,669,161,672,160,703,25,699
514,664,589,664,589,691,514,691
27,634,127,634,127,665,27,665
506,584,581,584,581,611,506,611
360,584,435,584,435,611,360,611
233,586,280,586,280,609,233,609
41,552,506,550,506,575,42,576
507,512,580,512,580,535,507,535
360,510,435,510,435,536,360,536
238,511,281,511,281,531,238,531
46,476,545,479,545,500,46,497
153,437,564,441,564,465,153,462
54,437,166,441,165,463,53,460
171,390,471,396,471,428,170,422
178,300,458,307,458,333,178,325
206,257,436,262,436,288,206,283
