165,938,549,922,550,948,165,964
294,904,442,895,444,922,297,931
112,867,619,856,620,885,113,896
93,821,337,813,338,839,94,847
551,807,625,811,623,838,549,833
92,789,264,779,266,804,94,814
91,748,262,744,263,769,92,773
89,713,213,706,215,732,91,738
94,674,297,664,299,690,96,701
92,638,364,630,364,652,93,660
534,576,617,578,616,602,534,600
72,579,250,576,250,602,73,605
535,540,618,541,618,564,535,564
346,539,396,538,397,563,347,564
84,535,255,535,256,561,85,561
538,505,620,506,619,528,538,527
82,499,216,504,213,534,81,529
84,468,181,469,181,499,83,498
547,430,617,429,617,452,547,453
405,429,475,427,475,451,405,453
93,387,456,394,455,419,92,413
545,354,618,355,618,382,545,380
404,352,477,353,477,380,404,379
92,310,586,323,585,348,92,335
377,283,603,289,602,315,376,308
238,278,358,284,357,306,238,301
100,274,209,279,209,302,99,296
218,230,511,242,510,274,217,262
227,150,498,162,496,185,226,173
257,121,471,129,470,150,256,142
