184,847,557,850,557,868,184,865
229,824,512,826,511,845,229,844
183,777,565,781,565,802,183,799
247,753,492,756,492,778,246,774
408,688,565,691,565,709,408,706
183,689,302,688,302,706,183,707
185,668,408,664,408,683,185,686
418,642,564,645,564,664,417,660
185,645,339,644,339,662,185,663
258,598,489,598,489,617,258,617
186,576,295,574,296,593,186,595
499,557,564,557,564,572,499,572
193,555,270,554,270,572,193,573
497,533,565,533,565,551,497,551
189,532,314,531,314,549,189,550
489,510,555,510,555,528,489,528
188,510,330,509,330,527,188,528
497,489,564,489,564,507,497,507
187,485,375,486,375,508,186,507
496,444,564,444,564,462,496,462
346,422,410,422,410,441,346,441
185,424,303,423,303,438,185,439
497,421,564,421,564,439,497,439
183,400,368,401,367,419,183,418
184,378,481,378,481,396,184,396
345,355,404,355,404,374,345,374
185,355,260,354,260,373,185,374
497,353,555,353,555,372,497,372
443,311,563,308,563,326,443,329
184,309,259,311,258,329,183,327
459,288,554,286,554,304,460,306
183,287,410,290,410,308,183,305
302,267,437,267,437,285,302,285
374,224,485,223,485,242,374,243
360,201,501,201,501,219,360,219
186,191,309,192,308,225,185,224
346,175,514,175,515,196,347,196
349,151,511,151,511,170,349,170
