132,1000,618,994,618,1023,133,1025
293,967,483,966,484,994,294,996
37,865,349,867,348,896,36,894
626,861,716,855,718,883,629,888
32,824,250,824,250,853,32,852
30,772,249,775,249,808,29,805
634,770,723,767,724,797,635,801
29,728,183,728,182,757,28,756
33,676,337,676,337,709,33,710
29,631,383,629,383,654,29,656
21,548,239,549,239,578,21,577
361,554,428,552,429,584,361,586
621,555,725,557,724,587,620,585
22,501,188,508,186,541,20,534
620,508,723,508,723,538,619,538
25,459,144,461,143,495,24,493
439,406,532,408,531,438,438,436
612,408,716,410,715,436,611,434
45,365,560,366,560,392,44,390
282,322,340,320,341,344,283,346
438,322,527,320,527,347,439,349
619,323,707,324,707,350,619,349
60,288,557,287,558,312,60,313
79,250,199,255,197,278,77,274
304,249,364,251,363,278,303,276
408,249,514,253,512,279,407,275
538,253,677,254,676,276,537,276
214,210,560,208,560,240,214,242
228,135,538,129,539,152,229,158
264,105,506,96,506,119,264,127
