110,835,529,838,530,856,110,853
158,808,477,810,477,832,158,830
109,756,536,759,536,781,108,777
180,728,453,730,454,753,180,751
189,654,453,652,454,675,189,676
470,629,538,629,538,652,470,651
108,628,232,628,232,650,108,650
463,604,538,606,537,625,462,623
115,603,203,604,202,628,115,627
462,578,537,580,537,599,461,598
108,579,253,577,252,600,108,601
108,553,274,552,274,573,109,575
461,528,536,529,535,548,460,548
108,527,323,526,323,549,109,549
460,476,535,477,535,497,460,496
288,479,362,479,363,499,289,498
106,479,251,479,251,498,107,498
105,454,389,454,389,473,106,473
460,426,527,424,527,447,460,449
288,429,355,427,355,449,288,451
105,425,191,427,190,451,104,449
399,378,534,376,534,395,399,397
107,378,188,380,188,400,107,399
420,355,523,352,523,370,420,373
104,354,360,352,361,374,105,375
239,326,391,327,390,348,238,348
320,279,446,277,446,298,321,300
295,250,472,249,471,272,295,272
110,246,242,245,242,279,110,280
283,223,486,220,486,242,283,244
274,194,497,193,498,215,274,217
