79,979,275,972,276,990,80,997
77,951,329,942,330,965,78,974
80,920,137,918,138,938,81,940
136,714,474,719,473,737,136,733
177,693,433,698,433,716,177,712
138,652,481,658,481,677,138,672
195,632,415,638,414,657,195,652
205,573,413,576,413,595,205,592
141,553,239,554,240,572,141,571
428,536,483,537,483,556,427,555
148,532,216,534,216,553,148,551
428,516,482,516,482,536,428,535
143,514,256,514,257,533,143,533
144,495,272,494,273,514,145,514
427,475,481,476,481,495,427,494
145,473,312,473,312,495,145,495
428,438,481,436,482,455,429,457
293,437,345,438,345,457,293,457
144,438,249,439,249,457,143,456
142,419,212,419,213,437,143,437
144,400,441,398,440,416,144,418
420,377,474,378,473,396,419,395
285,379,338,379,338,400,284,399
144,378,212,380,211,400,143,397
373,342,478,339,479,355,374,358
144,340,210,342,210,360,144,359
390,323,473,320,473,335,390,338
145,321,346,323,345,341,145,339
248,302,369,302,369,320,247,320
311,265,412,263,412,281,312,283
299,245,427,242,427,260,299,263
148,239,253,240,253,266,147,265
289,222,437,220,438,239,289,241
306,201,421,199,422,217,306,219
