307,1302,676,1296,677,1326,307,1332
281,1267,724,1266,724,1291,281,1292
291,1163,607,1167,606,1197,291,1193
293,1131,457,1134,456,1163,292,1159
293,1101,380,1104,379,1130,292,1126
295,1071,382,1076,380,1101,293,1096
275,1040,642,1042,641,1070,275,1068
636,1010,733,1010,733,1040,636,1040
274,1008,525,1009,525,1037,273,1037
617,952,731,952,731,978,617,978
277,950,502,949,502,973,277,974
623,889,729,889,729,915,623,915
276,889,369,892,368,918,275,914
274,859,536,858,536,886,274,887
335,801,543,800,543,828,335,829
281,772,544,768,545,794,281,798
620,768,725,768,725,794,620,794
358,714,463,713,463,738,358,739
457,690,556,690,556,710,457,710
286,690,355,690,355,711,286,711
617,686,721,686,721,711,617,711
287,661,587,660,587,684,287,685
289,607,715,606,715,635,289,636
434,585,712,579,713,602,436,607
292,584,381,584,382,604,293,604
292,530,698,532,698,556,292,554
359,508,664,507,664,526,359,527
359,455,679,455,679,480,359,479
370,434,667,433,667,452,370,453
347,405,676,404,676,433,347,434
379,382,653,383,653,403,379,402
299,357,706,351,707,377,299,382
311,331,696,327,696,351,311,355
379,286,642,280,643,300,379,306
389,260,633,253,634,277,390,284
455,238,576,238,576,258,455,258
