209,815,581,795,583,821,210,841
337,779,480,771,481,796,338,805
159,747,641,729,642,754,160,771
135,694,299,688,300,713,136,719
581,685,646,682,647,706,582,709
137,658,260,660,259,687,136,685
580,650,645,647,647,671,581,673
134,625,228,623,230,653,136,655
451,578,508,578,508,602,451,602
326,579,368,579,368,599,326,599
584,577,639,577,639,601,584,601
146,549,453,546,453,567,146,571
566,511,633,511,633,533,566,533
437,511,503,511,503,533,437,533
325,511,368,511,368,531,325,531
147,479,544,482,544,504,147,500
562,447,626,447,626,469,562,469
435,446,499,446,499,468,435,468
324,442,366,445,364,465,322,463
151,411,600,418,600,440,150,432
408,384,609,387,608,410,408,406
159,376,421,384,421,410,158,402
266,339,527,348,526,378,265,369
270,262,512,277,511,298,269,283
298,227,490,241,489,263,296,249
