448,887,501,888,501,907,448,906
303,884,393,886,393,905,303,903
441,865,499,863,500,882,441,884
303,861,389,862,390,881,303,880
314,792,491,793,491,815,314,814
406,738,489,737,489,761,406,761
120,741,312,739,313,761,120,764
421,695,484,693,485,716,422,718
119,700,249,700,249,723,119,722
420,659,479,657,479,676,420,678
120,660,170,663,168,687,117,683
427,628,478,626,478,642,427,644
342,631,393,627,394,646,344,651
95,631,150,633,149,653,94,651
426,603,476,602,477,618,427,619
341,607,392,602,394,621,343,626
96,610,150,608,151,627,97,629
429,574,475,573,476,589,430,590
350,577,391,575,392,591,351,593
162,577,227,579,227,598,162,596
110,554,289,555,290,574,110,573
240,530,363,530,363,547,239,547
111,528,206,530,205,551,110,549
240,506,364,506,364,525,239,524
112,505,214,507,213,526,111,525
190,481,322,482,322,501,190,500
112,483,158,482,159,498,113,499
225,461,341,462,342,480,225,479
112,457,204,460,204,479,112,475
163,431,388,433,387,455,163,453
204,398,350,400,349,422,204,419
201,369,354,373,353,391,201,387
135,338,417,347,417,368,134,359
235,284,331,281,332,315,236,318
227,249,333,254,331,292,225,287
218,225,283,232,282,251,216,244
47,21,103,19,104,37,48,39
