121,823,575,844,573,865,120,844
176,796,517,812,516,834,175,820
123,738,585,756,584,782,122,764
198,712,493,722,492,748,197,737
210,631,492,636,491,661,209,657
123,606,254,607,254,630,123,629
512,582,586,585,585,607,512,605
132,580,222,580,222,604,132,603
512,555,586,555,586,577,512,577
122,551,276,551,276,576,122,577
122,524,297,525,297,548,123,547
512,497,586,498,585,522,511,521
124,498,349,499,349,521,124,520
511,444,585,441,585,464,512,466
324,446,395,445,395,468,324,468
119,445,264,446,263,468,118,467
118,419,540,414,541,439,119,444
502,387,575,384,576,407,503,410
314,388,387,388,386,416,314,415
120,390,211,392,211,415,120,413
434,336,583,330,584,350,435,356
119,337,208,337,208,360,119,359
456,307,571,300,572,322,458,328
119,310,392,309,392,331,119,332
260,282,426,279,427,300,261,303
352,230,487,225,487,247,353,252
333,201,506,196,507,218,334,223
127,198,266,199,266,229,127,228
317,171,523,164,523,186,318,193
320,140,520,133,521,155,321,161
