367,931,455,928,456,946,368,949
262,910,558,901,558,922,263,930
254,885,396,880,397,898,254,903
516,875,559,876,559,892,516,891
252,866,352,860,354,878,254,884
254,842,352,838,353,857,254,861
253,820,325,816,326,834,255,838
257,796,338,793,338,812,257,815
255,774,409,769,410,787,256,793
251,740,348,737,348,756,251,758
509,740,560,741,559,757,509,756
253,720,317,721,317,740,253,739
509,719,559,720,559,736,509,735
255,695,322,696,321,711,254,710
507,690,561,694,559,712,505,708
251,674,308,672,308,692,252,693
513,649,557,650,556,665,512,664
431,646,474,647,473,662,430,661
258,626,516,625,517,644,258,644
261,604,313,605,312,620,260,619
508,606,556,607,555,622,507,621
439,604,474,604,473,620,438,620
261,584,333,585,333,600,261,599
439,585,474,585,474,601,439,601
259,564,539,567,539,584,259,581
261,543,326,544,325,559,260,558
365,544,389,545,389,557,365,556
505,544,554,545,553,560,504,559
438,543,473,543,472,559,437,559
261,523,334,524,334,539,261,538
439,524,474,524,474,540,439,540
261,504,530,505,529,520,260,519
263,484,326,485,326,497,263,496
363,484,389,485,389,498,363,497
438,484,473,484,473,500,438,500
510,483,555,481,556,497,511,499
263,465,334,466,334,477,263,476
436,465,473,462,474,478,437,481
260,444,475,443,475,461,259,462
267,424,346,428,346,443,266,439
337,424,547,423,548,441,338,443
329,400,494,399,493,421,329,421
331,352,486,347,486,364,331,369
347,328,472,324,473,343,347,346
