311,882,489,874,490,903,312,911
90,838,695,816,697,851,92,873
73,778,363,772,363,801,74,807
613,760,696,756,697,786,613,790
75,736,274,728,275,758,76,766
74,687,272,685,273,713,75,716
620,677,688,671,690,699,622,705
73,646,214,641,215,667,74,672
81,602,379,596,380,622,81,627
76,558,389,553,390,578,77,583
376,491,434,491,434,518,376,518
608,488,686,488,686,515,608,515
69,486,264,487,264,513,69,512
604,448,683,448,683,475,604,475
68,442,217,450,215,483,66,475
65,405,178,408,177,442,64,439
592,366,670,363,671,390,593,393
435,366,512,366,512,389,435,389
79,314,487,327,486,355,78,343
405,286,650,292,650,318,404,311
248,279,372,285,371,311,246,305
91,273,211,280,209,307,88,299
223,228,551,240,550,276,222,263
233,140,530,156,529,178,232,163
264,99,505,112,504,138,262,124
