480,1188,755,1185,756,1213,481,1216
201,1163,362,1165,362,1199,200,1197
282,1096,698,1101,697,1135,282,1130
700,1028,784,1027,784,1053,700,1054
195,1023,351,1022,351,1047,195,1048
648,975,780,974,781,1004,649,1005
196,968,437,972,438,1002,196,998
646,888,779,892,778,922,645,918
197,890,353,889,353,919,197,920
699,838,781,841,781,868,698,865
191,839,305,834,305,864,193,869
688,802,778,801,778,825,688,826
198,800,328,799,328,829,198,830
698,762,778,761,778,786,698,787
198,759,299,758,299,789,198,790
709,721,775,720,775,747,709,748
196,720,334,722,334,752,195,750
697,678,753,683,750,709,695,704
200,682,334,684,333,712,199,710
201,648,309,647,309,672,201,673
693,608,772,607,772,633,693,634
542,609,594,609,594,635,542,635
199,606,293,609,293,639,198,636
302,560,423,562,422,593,301,591
204,518,477,519,477,549,204,548
616,485,679,484,679,510,616,511
504,485,588,487,587,513,503,510
205,484,378,483,378,512,205,513
205,449,465,445,465,475,205,478
208,417,272,417,272,439,208,439
286,411,388,407,390,437,287,441
415,398,696,402,696,438,415,433
295,358,666,355,666,388,295,391
205,332,569,329,569,347,205,350
204,305,572,302,572,326,204,329
203,282,541,276,543,300,204,306
204,258,607,253,607,279,204,284
206,235,624,230,625,254,206,259
306,197,646,194,646,224,306,227
