74,991,235,982,237,1000,75,1009
71,967,281,958,282,980,73,988
73,943,124,941,125,960,74,962
103,591,388,564,390,589,106,617
40,559,213,545,216,567,42,581
387,528,468,520,470,543,389,550
37,527,224,512,225,533,39,548
36,492,134,488,136,513,37,518
382,465,460,458,463,481,384,487
32,467,158,458,159,480,34,489
260,450,322,443,324,462,262,469
383,436,459,428,461,451,385,459
43,435,124,431,125,453,44,457
355,406,454,398,455,419,357,428
42,406,315,382,317,404,44,428
40,380,341,353,343,375,42,401
39,351,207,337,209,359,41,373
35,320,361,290,363,312,37,342
98,285,376,257,378,282,101,310
