40,958,239,959,239,980,40,979
40,932,293,933,293,956,40,955
45,902,102,902,102,921,45,921
114,643,392,636,393,661,115,669
55,609,226,606,227,628,55,632
395,602,472,599,472,622,395,624
56,576,237,576,237,597,56,597
53,543,152,545,151,571,53,568
397,542,470,542,470,561,397,561
56,517,143,517,143,540,56,540
290,515,340,515,340,534,290,534
413,513,472,513,472,532,413,532
54,490,172,487,173,511,54,513
278,486,340,486,340,509,278,509
400,487,471,484,471,503,401,506
55,462,127,462,127,484,55,484
278,461,337,461,337,480,278,480
401,459,470,459,470,478,401,478
54,433,145,433,145,455,54,455
278,431,338,431,338,453,278,453
400,431,469,431,469,450,400,450
54,401,164,406,163,431,53,426
287,405,337,405,337,426,287,426
398,402,469,402,469,425,398,425
53,376,206,379,205,401,53,399
276,377,338,377,338,399,276,399
398,375,469,375,469,398,398,398
61,344,143,348,142,370,60,367
374,346,468,343,468,365,374,367
67,319,334,319,334,337,67,337
67,291,360,291,360,309,67,309
65,262,234,265,234,287,64,285
66,231,386,231,386,253,66,253
130,201,403,201,403,225,130,225
