216,695,216,703,159,703,159,695
237,460,237,478,157,478,157,460
245,336,244,355,159,353,160,334
247,383,246,405,159,403,160,381
254,612,254,631,165,631,165,612
283,637,282,658,154,657,154,636
289,663,289,683,235,684,235,664
292,484,292,502,156,503,156,485
295,435,294,453,157,452,157,434
299,206,299,236,166,231,167,201
303,585,303,607,156,606,156,583
308,409,307,430,156,429,156,407
325,559,325,581,156,580,156,558
375,532,375,555,157,553,157,531
415,482,416,502,357,505,356,484
416,385,416,404,338,404,338,385
420,307,420,330,157,330,157,307
420,436,420,454,349,454,349,436
449,279,450,302,287,304,287,282
506,664,506,689,278,685,279,659
506,230,506,253,372,255,372,233
511,746,511,771,218,763,218,738
521,176,522,198,366,201,365,178
539,405,539,430,295,432,294,408
540,199,541,225,348,230,347,204
541,145,541,170,336,175,336,150
547,830,546,856,194,843,195,818
587,860,586,886,148,869,149,843
583,382,583,401,512,401,512,382
584,302,585,324,471,328,470,305
581,363,581,370,551,370,551,363
584,518,584,526,554,526,554,518
590,432,590,454,523,454,523,432
591,328,592,351,450,355,449,333
596,778,595,803,151,790,152,764
592,535,592,558,521,558,521,535
593,481,594,504,531,507,530,483
595,613,595,636,524,636,524,613
595,587,595,609,524,609,524,587
