42,961,239,964,239,982,42,979
40,932,294,936,294,959,40,955
46,902,102,903,102,923,46,922
115,787,546,772,547,793,116,808
168,756,494,746,495,768,169,779
114,705,548,694,549,714,115,726
189,673,466,668,467,691,190,696
198,595,462,589,463,612,198,618
113,570,240,572,240,594,113,592
490,567,542,565,542,585,490,588
120,545,209,544,210,566,120,568
467,543,540,540,541,561,468,563
111,520,258,517,258,539,111,542
467,519,539,517,540,535,468,537
112,493,278,492,278,515,112,515
113,467,328,470,327,491,112,488
464,467,537,465,537,488,464,490
110,420,244,422,244,440,110,438
292,421,362,420,363,439,292,441
461,420,532,419,532,438,462,439
110,394,335,397,334,419,109,416
289,370,353,371,353,393,289,392
109,363,195,369,193,393,107,387
457,370,522,368,523,391,458,392
395,327,524,323,525,342,396,347
108,316,192,321,191,343,106,338
413,303,512,298,513,317,413,322
108,291,358,303,356,325,107,313
238,274,386,279,386,301,238,295
315,235,441,232,440,253,314,256
292,208,460,206,460,229,292,230
114,183,244,203,239,237,109,217
293,182,457,182,457,204,293,205
274,157,476,155,475,178,274,179
