136,855,583,834,585,866,138,887
289,815,461,805,462,835,292,845
75,781,653,756,655,782,76,807
44,715,244,710,245,739,44,744
361,708,419,709,418,738,360,737
582,704,663,702,663,732,582,734
41,673,182,667,184,704,43,710
583,664,662,661,663,689,584,692
44,616,199,621,198,654,42,649
584,614,664,611,665,639,584,642
41,577,158,579,158,613,41,611
421,526,501,527,500,553,420,552
280,524,334,525,333,552,279,551
582,528,661,526,661,553,582,554
55,484,654,487,654,516,55,513
585,444,662,445,661,472,584,471
431,442,503,439,504,469,432,473
280,440,333,441,332,465,279,464
56,435,163,438,162,465,54,462
434,404,503,402,504,429,436,431
58,394,211,399,211,425,57,420
66,360,638,373,636,394,65,382
193,323,637,337,636,362,192,349
77,322,198,326,197,349,77,344
212,279,532,293,531,323,210,309
55,225,102,225,102,248,55,248
220,200,511,214,510,236,218,221
253,166,482,179,481,202,252,188
