26,971,188,973,188,991,25,989
26,947,234,950,234,972,26,969
27,923,78,924,78,943,27,942
74,542,333,539,333,565,74,568
23,509,178,511,178,532,23,530
334,508,409,506,410,529,334,530
23,480,187,483,187,502,23,499
22,451,111,455,110,477,22,473
336,452,408,453,408,472,336,471
25,429,101,430,100,449,24,448
226,429,284,427,284,447,227,448
341,426,409,424,410,444,342,446
33,398,106,402,105,422,32,417
316,397,407,395,408,415,316,416
35,372,283,372,283,393,36,394
37,350,306,348,306,367,37,368
39,323,188,325,188,343,39,341
35,292,332,290,333,312,36,315
94,267,347,261,348,285,95,291
