41,960,240,962,240,983,41,981
42,934,294,937,294,960,42,957
47,903,104,903,104,923,47,923
82,722,462,720,462,739,82,740
131,699,417,696,417,714,131,717
83,651,469,650,468,671,83,672
150,628,395,628,396,647,150,647
157,560,395,559,396,581,158,581
84,539,197,538,198,558,85,558
412,538,469,539,469,557,412,556
95,516,171,517,170,535,94,534
410,516,469,517,468,536,409,535
86,494,214,494,215,513,87,513
410,493,469,494,469,514,410,513
87,471,233,471,234,490,88,491
88,449,278,450,277,469,88,468
409,450,468,451,467,470,408,469
85,406,207,407,207,425,85,425
254,407,313,406,314,425,255,427
407,406,466,405,467,424,408,425
86,384,329,385,328,403,85,402
85,363,203,362,203,379,85,380
256,361,314,362,314,382,256,381
407,361,466,360,467,379,408,381
84,340,162,339,163,358,85,360
87,318,421,317,420,336,86,336
86,294,160,295,160,315,86,314
247,295,305,295,305,314,247,314
398,294,457,294,457,314,399,314
86,253,161,251,161,271,86,272
345,253,464,251,463,269,345,271
87,231,311,229,312,248,88,251
361,230,453,230,454,247,362,247
204,208,339,208,339,227,204,227
277,168,387,168,387,187,276,188
90,139,209,141,209,174,90,172
261,145,402,146,402,165,261,164
248,122,415,121,414,140,248,142
251,99,413,96,413,118,252,120
