210,1123,536,1105,538,1130,211,1148
282,1076,520,1063,521,1093,283,1106
527,1032,822,1035,821,1066,527,1062
500,992,734,996,733,1026,500,1023
208,1008,488,991,490,1018,210,1034
304,959,554,935,558,978,309,1003
550,921,815,923,816,954,549,951
556,886,700,884,700,914,556,916
322,886,489,880,490,915,323,921
205,857,383,850,384,881,207,888
554,812,700,812,700,844,554,844
217,820,340,816,341,846,218,850
741,780,819,782,819,810,740,808
202,787,409,775,412,806,203,818
727,743,818,744,818,774,727,774
204,752,451,742,452,769,205,779
726,709,816,711,815,739,725,737
203,717,509,705,510,732,204,744
757,678,819,675,820,703,758,706
730,642,820,642,820,669,730,670
188,615,388,608,389,633,189,640
763,575,824,573,825,602,764,604
180,571,510,562,512,597,182,606
734,538,824,538,824,566,734,566
529,496,659,502,658,537,527,531
176,498,386,494,386,525,176,528
766,466,828,469,826,498,765,495
174,458,519,453,520,483,174,488
736,429,827,431,826,462,736,461
173,417,305,416,305,448,173,449
536,390,767,395,766,424,535,419
737,356,827,356,827,388,737,387
170,344,298,342,298,372,170,374
168,308,498,306,498,335,169,337
635,286,821,293,820,320,634,313
370,271,480,272,480,302,369,302
662,254,817,260,816,287,661,280
492,240,582,248,580,280,489,273
516,214,634,219,632,246,514,241
172,170,372,171,372,215,172,215
444,137,506,145,503,174,440,166
487,108,706,123,703,163,485,148
504,71,732,82,730,126,501,115
520,40,724,46,722,81,520,74
