194,1291,330,1299,327,1335,191,1326
164,1236,769,1255,767,1298,163,1278
762,1196,920,1199,919,1249,760,1246
167,1187,576,1196,575,1240,166,1232
743,1148,919,1147,919,1193,743,1194
176,1138,326,1143,325,1182,174,1177
180,1088,595,1099,594,1139,179,1128
279,995,613,1002,612,1042,278,1035
739,952,907,956,907,997,739,993
197,950,613,953,614,988,198,984
757,864,903,860,904,901,758,905
495,862,639,862,639,902,495,902
203,856,380,859,380,899,202,896
206,813,901,820,901,859,205,852
636,777,793,777,793,811,636,811
243,773,382,780,380,815,241,809
740,733,897,735,896,770,739,768
485,733,641,733,641,768,485,768
217,728,392,733,391,768,215,763
220,688,809,692,809,730,220,727
505,655,640,651,641,681,506,685
753,649,895,648,895,688,753,689
227,653,398,653,398,683,227,683
229,610,878,608,878,646,229,648
232,533,890,530,890,568,232,572
240,498,378,498,378,532,240,532
461,500,885,494,885,524,461,529
244,422,865,423,865,457,244,456
343,388,814,384,814,414,343,418
349,317,834,312,835,348,349,353
364,284,815,276,816,309,365,317
335,246,831,235,832,273,336,284
385,215,798,206,798,235,385,243
285,149,859,131,860,161,286,179
276,118,871,97,872,127,277,148
394,82,779,64,780,92,395,111
411,48,766,31,767,59,413,77
497,9,677,3,678,32,498,39
