206,943,572,941,573,970,207,972
327,920,466,918,466,940,327,943
162,875,638,882,638,910,162,903
382,834,431,835,430,859,381,858
576,836,645,837,644,860,575,859
144,827,290,829,289,850,144,848
574,801,643,802,643,825,574,824
144,793,242,794,242,821,144,820
145,752,255,753,254,778,145,777
572,757,641,758,640,781,572,780
145,720,227,721,227,748,145,747
152,678,233,679,233,702,152,701
567,681,637,682,637,706,567,705
440,680,498,679,500,703,441,705
155,647,270,649,270,671,155,669
441,647,498,646,500,670,442,672
157,615,483,616,483,637,156,637
159,581,237,582,237,601,159,600
319,580,360,581,360,600,319,599
438,579,496,577,497,601,439,603
564,579,632,580,632,603,564,602
160,549,274,551,273,574,159,572
440,548,496,545,496,569,440,572
161,519,551,517,552,539,161,542
168,489,616,485,616,510,168,514
268,452,524,446,526,475,270,481
275,380,513,375,513,397,276,402
300,346,491,342,490,363,300,367
