149,835,595,837,594,859,148,856
205,807,540,810,540,832,204,830
152,752,604,756,603,779,151,774
228,723,515,728,514,750,228,745
239,645,514,644,513,667,239,668
154,619,283,618,284,640,155,641
165,593,254,592,254,615,164,615
536,595,603,597,602,617,535,615
158,567,306,565,306,587,158,590
536,569,603,571,602,590,535,588
158,541,338,539,339,561,159,563
160,514,378,514,378,536,160,535
533,516,602,515,601,537,533,538
157,465,285,465,286,484,157,483
353,464,420,463,421,485,354,486
531,465,598,464,599,484,532,486
159,438,519,440,518,462,158,460
508,440,575,438,575,458,508,459
158,411,246,411,247,434,158,433
346,411,422,413,422,436,346,434
533,413,600,413,600,432,533,432
161,362,244,364,243,384,160,382
461,364,597,361,597,380,461,382
159,335,422,337,422,359,159,356
481,336,597,336,598,356,481,356
296,311,462,312,462,331,297,330
379,262,509,260,510,282,380,283
166,228,303,231,302,265,165,262
364,233,527,234,527,256,363,256
337,206,554,204,554,225,337,227
363,177,526,176,526,198,364,199
