46,1213,249,1227,248,1249,44,1236
48,1184,308,1204,306,1231,46,1211
53,1153,115,1158,113,1182,51,1177
123,893,505,890,506,910,122,913
168,870,457,869,456,887,168,888
126,825,507,822,508,841,126,844
190,799,432,799,433,820,190,820
199,734,430,732,431,751,199,753
126,712,237,712,237,730,127,731
135,691,210,690,209,708,136,709
446,710,505,710,505,730,446,730
438,689,503,688,502,707,438,707
127,668,253,667,253,686,127,687
444,666,502,665,503,685,444,686
129,646,281,647,281,665,128,664
440,645,502,642,502,662,441,665
127,624,316,624,315,643,128,643
444,624,502,623,502,641,445,642
439,580,501,577,501,597,440,600
124,559,244,558,244,577,125,578
294,559,351,558,351,577,295,578
443,558,501,557,502,576,442,577
125,535,364,534,365,556,125,558
353,536,431,536,432,556,353,556
125,515,201,515,201,534,125,534
285,513,352,514,351,534,284,533
443,514,499,512,500,532,444,534
125,471,198,470,199,490,126,491
381,471,497,468,498,490,381,492
123,449,350,447,350,470,123,473
398,450,496,448,496,467,399,469
241,428,384,427,384,447,241,448
314,385,422,385,423,407,313,408
129,359,245,362,244,390,128,387
297,362,438,364,437,387,297,384
276,338,459,340,459,363,275,361
299,315,435,319,433,339,298,336
