430,1253,695,1249,696,1278,430,1282
263,1204,861,1196,862,1229,264,1237
817,1131,961,1132,961,1167,816,1165
164,1133,307,1134,306,1173,164,1172
776,1075,962,1077,961,1120,775,1118
163,1069,269,1078,264,1132,158,1122
167,951,312,952,312,991,166,990
834,898,960,901,959,940,833,937
173,902,409,902,408,941,172,940
829,848,955,848,955,887,828,887
181,767,285,764,286,799,182,802
838,722,944,722,944,757,838,757
183,727,382,724,382,763,183,766
188,676,273,673,274,707,189,710
834,631,937,628,938,662,835,665
196,589,313,586,314,619,197,622
810,541,929,542,929,575,810,574
200,554,289,552,290,582,201,585
809,490,923,489,923,523,809,523
203,499,348,502,349,537,202,534
675,395,909,394,909,424,675,425
210,398,347,401,346,435,209,433
731,355,909,356,909,385,731,384
211,358,378,358,378,391,211,391
718,314,907,316,907,349,718,348
214,322,284,320,285,352,215,354
764,274,904,275,904,309,764,308
217,279,360,277,361,311,217,312
493,195,625,196,624,232,493,231
435,144,683,145,683,174,435,173
250,108,866,108,866,137,250,137
364,64,750,67,750,100,363,98
