687,1125,836,1110,836,1128,689,1144
483,1164,594,1141,599,1163,487,1186
1055,1054,1111,1051,1112,1076,1056,1079
479,1141,688,1101,692,1122,483,1162
691,1081,827,1065,830,1084,693,1100
476,1119,620,1091,624,1112,481,1141
535,1063,752,1026,756,1049,540,1087
759,1007,815,1001,818,1021,761,1027
471,1056,571,1039,575,1058,474,1074
475,1037,523,1029,526,1047,478,1054
757,988,812,979,815,998,760,1007
472,1015,540,1004,543,1022,475,1034
744,966,808,959,810,978,746,986
742,948,803,938,806,956,745,966
460,996,577,972,581,992,464,1015
731,927,792,918,795,936,735,946
458,974,591,947,594,969,463,995
733,904,795,898,798,918,735,924
456,951,625,920,629,942,460,972
1044,846,1083,840,1085,855,1047,861
735,865,788,856,791,875,738,884
448,912,556,895,559,913,451,931
600,886,651,878,654,896,603,904
444,892,515,880,518,898,447,910
551,852,773,817,775,837,553,872
442,872,560,852,563,869,444,889
724,803,777,797,779,816,726,822
591,824,642,819,644,839,593,844
439,850,547,832,551,851,442,869
431,823,704,785,707,812,435,850
717,767,769,758,772,777,720,785
583,786,635,777,638,797,587,805
432,811,542,793,545,811,436,829
537,769,697,749,700,772,540,792
429,787,549,772,551,790,431,806
704,728,762,719,765,738,707,747
706,709,759,700,762,719,710,727
573,726,627,720,629,740,575,746
423,747,534,734,536,752,425,766
633,700,668,695,670,711,636,716
419,727,640,697,643,720,421,749
707,668,752,661,755,679,710,687
574,688,619,681,622,700,578,708
417,709,526,694,529,713,419,728
539,671,696,649,698,669,541,691
414,690,540,671,542,690,416,708
699,631,746,623,749,641,702,649
569,649,612,642,616,662,572,669
411,669,519,656,522,675,414,688
526,634,671,615,673,635,528,654
408,649,522,636,524,655,411,668
687,592,739,584,742,603,691,612
555,612,606,604,609,622,558,631
405,632,513,618,515,636,408,648
652,579,719,568,722,587,655,598
607,585,652,578,655,595,610,603
550,591,614,584,616,603,552,609
511,601,556,594,558,607,514,615
404,612,518,599,520,617,406,630
686,550,732,545,735,565,689,570
555,571,600,564,603,584,558,591
400,592,504,579,507,598,402,610
607,543,654,538,655,557,608,562
537,554,603,543,606,563,540,574
397,572,537,556,540,575,399,590
674,514,727,506,730,525,678,534
544,535,593,527,597,546,547,554
394,553,500,541,502,559,396,572
630,498,693,493,695,513,632,518
590,511,638,503,640,517,592,525
389,533,588,507,591,530,392,555
669,473,721,468,723,488,670,493
536,497,588,488,591,508,539,516
388,517,494,503,496,522,390,535
597,466,664,458,666,477,599,484
529,480,591,470,593,484,531,494
495,484,532,478,534,493,498,499
385,497,501,482,503,501,387,515
662,435,716,429,718,448,663,453
529,457,581,449,585,468,532,477
383,478,490,466,492,484,385,497
380,461,509,441,511,460,382,478
656,394,709,389,711,409,657,414
525,418,575,410,578,429,528,437
376,441,481,425,484,443,378,459
507,401,594,387,597,405,510,420
374,422,509,400,512,418,377,441
652,360,702,352,705,366,654,375
518,379,569,371,572,389,521,398
370,401,476,385,479,404,372,419
629,341,679,337,681,355,631,360
364,380,631,339,635,362,368,403
644,322,697,318,698,337,645,340
639,307,691,303,692,321,641,326
509,320,561,316,562,336,510,340
358,343,466,329,469,345,361,360
634,259,681,256,683,274,637,278
354,305,488,290,490,308,356,324
509,276,554,274,554,289,510,291
355,289,457,280,459,294,356,304
351,273,566,255,567,275,352,291
617,231,668,222,671,240,619,249
485,247,540,242,541,261,488,266
350,259,420,255,420,274,352,278
567,205,664,189,667,203,569,219
347,236,411,229,412,245,348,252
578,184,655,172,658,186,581,198
344,219,537,189,539,208,347,237
441,187,556,168,559,186,444,205
496,142,591,127,594,145,499,161
481,121,597,104,600,127,484,142
336,138,441,135,441,164,336,167
465,103,606,83,609,104,467,126
480,82,587,68,590,86,483,101
