413,1554,714,1549,715,1583,414,1588
227,1504,899,1493,900,1532,227,1543
840,1419,1007,1418,1007,1461,840,1461
116,1431,277,1432,277,1475,116,1475
798,1358,1004,1356,1004,1405,798,1407
857,1213,996,1207,998,1249,859,1255
120,1117,241,1116,241,1160,121,1162
864,1057,980,1056,980,1100,865,1101
121,1070,438,1066,438,1112,122,1116
125,1006,223,1001,225,1045,128,1050
855,947,967,949,966,991,854,990
134,898,248,897,247,934,133,935
841,851,949,846,951,884,843,889
134,853,288,852,288,895,134,896
140,797,253,796,253,834,141,835
830,753,936,753,935,790,829,791
145,757,401,757,401,791,146,791
151,705,257,700,258,736,152,741
818,662,924,661,924,698,819,699
151,664,408,663,409,699,151,700
157,613,262,612,263,646,157,647
808,574,912,576,911,611,808,610
160,578,430,574,429,608,160,611
791,520,906,521,906,559,791,558
163,524,317,526,315,564,163,561
652,426,886,426,886,454,653,454
169,419,270,424,267,461,168,456
652,383,888,387,887,417,652,414
171,379,293,383,292,419,169,415
707,344,886,346,886,380,706,378
174,340,348,342,348,378,173,376
800,305,884,307,883,339,798,337
177,299,378,303,378,339,177,335
738,266,879,268,879,300,737,299
178,258,329,261,329,296,178,294
464,184,597,188,597,225,463,221
401,134,656,139,655,169,401,165
329,52,724,54,724,95,329,93
