233,1259,587,1219,590,1244,236,1283
588,1225,619,1222,621,1234,589,1237
612,1217,663,1211,665,1234,614,1240
404,1173,520,1164,522,1189,407,1199
371,1152,538,1138,540,1163,373,1177
255,1110,543,1091,545,1117,257,1135
258,1086,413,1079,414,1102,259,1109
258,1042,343,1041,343,1061,257,1061
256,1063,615,1042,617,1066,258,1088
384,1036,487,1028,488,1050,386,1057
236,1015,571,1003,572,1030,237,1041
236,995,470,986,471,1009,237,1018
557,986,649,981,650,1005,558,1010
237,961,386,956,387,980,238,985
374,960,453,958,453,976,375,978
546,953,652,952,653,976,547,978
242,927,330,931,329,950,241,946
534,922,653,920,654,945,535,946
239,903,487,904,487,928,239,927
296,869,497,869,497,892,296,892
245,844,499,845,499,871,245,869
556,846,656,843,657,869,557,872
251,827,321,829,320,844,250,842
252,803,634,809,634,834,251,828
276,783,360,790,358,810,275,802
519,784,617,783,617,808,519,808
263,758,366,762,365,786,262,782
421,762,524,761,524,785,421,786
579,766,679,768,679,789,579,787
264,736,661,746,660,770,263,760
280,721,362,724,361,740,279,737
518,720,618,721,618,742,518,742
260,694,326,696,325,718,259,716
424,698,523,697,523,721,424,722
581,702,682,703,681,724,581,723
254,670,662,679,662,705,253,696
253,654,327,652,327,672,253,675
325,654,367,656,366,671,324,669
429,654,524,657,523,677,428,674
582,659,682,658,682,678,582,679
251,625,685,634,684,663,251,654
253,611,353,610,354,630,254,630
428,611,525,615,525,635,428,631
577,614,682,616,682,636,578,634
249,584,632,591,631,617,249,610
271,568,361,572,360,592,270,588
534,569,619,572,618,592,533,589
246,541,365,543,364,569,245,567
436,547,526,545,526,566,436,568
587,547,685,549,684,571,587,568
245,520,677,524,677,548,245,544
244,475,442,478,441,501,244,497
555,478,689,479,689,503,555,502
244,451,339,450,339,474,244,475
404,449,690,454,690,482,404,478
240,412,681,422,681,446,240,436
371,388,607,394,606,419,370,413
312,354,641,364,640,388,311,378
277,329,675,339,674,363,276,353
355,312,572,315,572,335,356,332
266,291,541,297,540,317,265,311
531,296,670,302,669,321,530,315
327,274,606,281,605,299,326,293
345,258,594,265,594,284,346,277
314,241,613,249,612,269,314,261
330,220,361,221,361,231,330,230
418,215,535,225,534,240,417,229
