41,1214,246,1216,246,1239,41,1237
42,1185,304,1191,303,1218,41,1212
46,1154,108,1155,108,1179,46,1178
72,902,474,899,475,922,72,925
121,877,425,874,425,897,121,900
74,829,480,826,480,849,73,852
142,801,402,802,402,826,143,825
151,733,399,729,399,752,152,755
76,708,194,707,194,731,75,732
84,685,165,687,165,710,84,708
417,684,478,685,478,705,417,704
77,663,213,661,213,684,76,685
417,661,477,662,476,682,416,681
77,639,231,637,231,660,77,661
78,614,279,614,279,637,77,637
416,615,476,616,475,636,415,635
76,570,203,572,202,592,75,590
257,570,315,571,314,591,256,590
415,568,474,569,473,589,414,588
76,546,250,547,250,569,76,569
76,524,158,526,158,548,76,546
246,524,304,525,304,545,246,544
401,521,464,517,465,541,403,545
79,480,154,482,154,500,79,498
346,479,469,477,470,497,346,499
77,457,314,456,313,479,76,480
365,458,461,454,461,473,365,477
198,434,340,434,340,455,198,455
274,392,389,389,390,412,274,415
82,364,204,367,204,395,82,392
249,367,409,365,410,388,249,390
231,341,433,341,432,365,231,365
267,319,394,315,395,339,268,343
