375,1183,608,1184,607,1213,374,1212
688,1113,774,1113,774,1143,688,1143
359,1111,542,1109,543,1139,360,1141
668,1070,773,1074,772,1105,667,1102
349,1068,541,1065,541,1095,350,1098
688,1029,771,1029,771,1055,688,1055
362,1027,540,1028,540,1058,362,1057
368,986,538,987,538,1017,368,1016
306,918,374,914,376,941,308,945
685,913,769,913,769,944,685,944
431,912,513,913,513,943,431,942
203,879,665,871,665,905,203,913
309,838,375,838,375,865,309,865
699,834,765,834,765,861,699,861
449,833,514,834,514,861,449,860
204,802,469,798,470,828,205,832
309,758,374,755,375,782,310,785
446,757,512,754,513,782,447,784
695,755,766,755,766,780,695,780
204,724,376,719,377,748,205,753
418,680,513,681,513,706,418,705
207,680,373,675,374,707,208,711
692,676,762,676,762,703,692,703
385,609,597,610,597,634,385,633
208,606,352,609,351,634,207,631
387,574,510,575,509,600,386,599
209,569,338,572,337,600,207,597
389,539,617,540,617,564,389,563
208,531,282,535,280,568,207,564
383,502,482,503,482,528,383,527
209,496,354,501,353,529,208,524
360,453,613,454,613,484,360,483
395,411,572,412,572,436,395,435
241,374,725,376,725,405,241,402
353,330,616,334,616,362,352,358
