46,1188,302,1187,302,1209,46,1211
49,1153,104,1153,104,1177,49,1177
85,830,430,822,431,858,86,866
14,789,225,787,225,813,15,816
435,785,529,785,529,809,435,809
16,751,238,751,238,773,16,773
14,709,135,714,134,742,13,737
435,711,528,711,528,733,435,733
290,676,369,676,369,700,290,700
14,678,210,673,211,701,15,706
441,675,529,675,529,699,441,699
22,636,129,639,129,667,21,664
412,636,528,636,528,660,412,660
33,604,362,604,362,627,33,627
34,572,396,572,396,595,34,595
33,536,242,536,242,563,33,563
32,497,428,495,428,521,32,524
113,460,446,460,446,487,113,487
