47,961,245,960,246,981,48,982
47,935,300,934,300,957,47,958
50,905,110,904,110,924,50,925
247,795,383,794,384,815,248,816
276,772,355,772,355,791,276,791
291,751,336,751,336,770,291,770
216,726,411,725,411,747,216,748
183,664,303,663,304,682,184,683
182,632,299,629,300,647,182,651
183,611,289,610,289,628,183,629
183,589,266,587,267,606,183,608
334,566,442,565,442,583,334,584
184,565,292,566,292,586,184,584
235,525,305,525,305,543,235,543
322,522,395,524,394,543,321,542
184,525,243,524,243,543,184,544
242,506,297,506,298,520,243,520
395,501,442,501,443,521,396,521
269,484,304,484,304,500,269,500
320,482,369,481,369,500,320,501
250,464,307,464,307,482,250,482
310,459,356,461,355,482,309,480
182,440,244,442,243,461,182,459
184,420,313,422,313,442,184,439
322,401,439,400,439,418,322,419
184,400,267,401,266,420,184,419
321,383,437,382,437,397,321,398
258,383,303,383,303,398,258,398
341,363,435,362,436,377,342,378
315,342,435,340,435,356,316,358
183,339,264,340,263,360,183,358
317,321,436,319,436,337,318,339
185,320,243,319,243,338,185,339
210,253,396,256,395,283,209,279
