42,962,239,965,239,983,42,980
42,933,295,938,294,961,41,956
48,903,104,904,104,923,48,922
117,715,408,714,409,729,117,730
154,694,374,695,375,710,154,709
119,661,413,660,414,675,120,676
169,641,358,641,358,659,168,659
121,593,213,592,213,608,121,609
293,591,413,590,413,605,292,606
121,575,296,572,296,589,122,592
121,558,241,559,241,574,121,573
299,558,411,556,412,570,300,572
176,523,356,521,357,539,176,541
123,508,207,506,207,521,124,523
130,491,187,492,187,506,130,505
368,489,411,490,411,505,368,504
124,473,222,474,221,490,124,490
368,473,412,474,411,489,367,488
124,458,234,457,235,472,125,473
124,438,269,439,270,457,125,456
366,440,410,439,411,455,366,456
124,408,214,408,214,423,124,423
252,407,296,408,296,424,252,423
367,407,410,408,410,423,367,422
123,390,399,389,400,407,124,409
124,377,213,374,213,389,125,392
250,375,294,374,295,390,251,391
364,374,409,373,409,389,365,390
125,357,358,356,357,374,125,375
125,341,184,342,184,360,125,359
245,341,289,342,289,358,245,357
360,340,403,341,403,357,360,356
125,310,179,311,179,326,125,325
319,309,409,308,408,323,318,324
125,294,293,293,294,308,125,309
330,293,401,290,402,305,331,308
212,276,314,276,314,291,212,291
267,243,351,243,351,261,266,261
128,226,215,227,215,249,128,248
257,227,363,229,363,244,257,242
245,209,372,209,372,227,245,227
249,193,371,193,370,208,248,208
